Cohort,Company,Fiscal Year,Quarter,EBIT,Invested Capital,Risk Free Rate (AveraCompany2 Annual 3-Month T Bill),Capital CharCompany2,EBITDA,Return Volatility,Company Value,Company Value Volatility,Level of Protection,Risk Capital,Cost of Equity,Risk Premium,Risk CharCompany2,Risk Adjusted Profit,RAROC
Industry2,Company21,2018,3,416.757,29262.713,0.020746032,607.0851729,919.582,10.24095341,55584.98506,569243.2424,1.381705,786526.2343,0.105024976,0.084278944,66287.60078,-66477.92895,-2.271762326
Industry2,Company21,2018,4,413.536,29739.614,0.023567213,700.8798211,910.273,10.24095341,67118.3924,687356.3297,1.381705,949723.6775,0.09373414,0.070166927,66639.19229,-66926.53611,-2.250417107
Industry2,Company22,2008,1,n/a,n/a,0.021044262,0.021044262,n/a,10.24095341,n/a,10.24095341,1.381705,14.14997653,n/a,n/a,14.14997653,n/a,n/a
Industry2,Company22,2008,2,n/a,n/a,0.016501563,0.016501563,n/a,10.24095341,n/a,10.24095341,1.381705,14.14997653,n/a,n/a,14.14997653,n/a,n/a
Industry2,Company22,2008,3,n/a,n/a,0.015203125,0.015203125,n/a,10.24095341,n/a,10.24095341,1.381705,14.14997653,n/a,n/a,14.14997653,n/a,n/a
Industry2,Company22,2008,4,n/a,n/a,0.003276271,0.003276271,n/a,10.24095341,n/a,10.24095341,1.381705,14.14997653,n/a,n/a,14.14997653,n/a,n/a
Industry2,Company22,2009,1,n/a,n/a,0.002122951,0.002122951,n/a,10.24095341,n/a,10.24095341,1.381705,14.14997653,n/a,n/a,14.14997653,n/a,n/a
Industry2,Company22,2009,2,n/a,n/a,0.001712698,0.001712698,n/a,10.24095341,n/a,10.24095341,1.381705,14.14997653,n/a,n/a,14.14997653,n/a,n/a
Industry2,Company22,2009,3,n/a,n/a,0.0016,0.0016,n/a,10.24095341,n/a,10.24095341,1.381705,14.14997653,n/a,n/a,14.14997653,n/a,n/a
Industry2,Company22,2009,4,-22.925,130.424,0.000604839,0.078885484,-20.99,10.24095341,n/a,10.24095341,1.381705,14.14997653,0.10650936,0.105904521,1.498546491,-24.50243198,-0.187867509
Industry2,Company22,2010,1,-25.998,145.32,0.001098361,0.15961377,-23.857,10.24095341,n/a,10.24095341,1.381705,14.14997653,0.10401654,0.102918179,1.456289823,-27.61390359,-0.190021357
Industry2,Company22,2010,2,-31.362,147.974,0.001482813,0.219417697,-28.879,10.24095341,501.8166626,5139.081063,1.381705,7100.694,0.11748103,0.115998218,823.6678471,-855.2492648,-5.779726606
Industry2,Company22,2010,3,-37.834,361.621,0.001548438,0.559947517,-34.725,10.24095341,1863.686586,19085.9275,1.381705,26371.12146,0.029398826,0.027850389,734.4459839,-772.8399314,-2.137154456
Industry2,Company22,2010,4,-51.645,386.082,0.001395161,0.538646661,-48.755,10.24095341,2500.454893,25607.04207,1.381705,35381.37806,-0.001609603,-0.003004764,-106.3127008,54.12905411,0.140200927
Industry2,Company22,2011,1,-47.346,407.289,0.001267742,0.516337345,-43.829,10.24095341,2654.17181,27181.24986,1.381705,37556.46883,0.023005884,0.021738142,816.4078513,-864.2701886,-2.122007195
Industry2,Company22,2011,2,-58.739,646.155,0.000452381,0.292308214,-54.421,10.24095341,2844.40921,29129.4622,1.381705,40248.32357,0.040994967,0.040542586,1631.77113,-1690.802438,-2.616713386
Industry2,Company22,2011,3,-64.477,700.25,0.00025,0.1750625,-60.197,10.24095341,2488.826588,25487.95714,1.381705,35216.83782,0.093983951,0.093733951,3301.013356,-3365.665418,-4.806376892
Industry2,Company22,2011,4,-80.927,713.448,0.000147541,0.10526282,-76.123,10.24095341,2985.206511,30571.3608,1.381705,42240.60208,0.089563942,0.089416401,3777.002601,-3858.034864,-5.407590832
Industry2,Company22,2012,1,-88.763,761.1,0.000706452,0.537680323,-84.6,10.24095341,4038.665035,41359.78047,1.381705,57147.01547,0.091793783,0.091087331,5205.369109,-5294.669789,-6.956602009
Industry2,Company22,2012,2,-106.175,776.869,0.000882812,0.685829664,-101.827,10.24095341,3523.986653,36088.98314,1.381705,49864.32845,0.099654193,0.098771381,4925.16857,-5032.029399,-6.477320371
Industry2,Company22,2012,3,-108.46,809.177,0.001015873,0.822021079,-100.938,10.24095341,3485.83778,35698.30231,1.381705,49324.52279,0.105210446,0.104194573,5139.3476,-5248.629622,-6.486380139
Industry2,Company22,2012,4,-90.883,1114.19,0.000896721,0.999117918,-78.091,10.24095341,4133.21346,42328.04649,1.381705,58484.87348,0.112655383,0.111758661,6536.191172,-6628.07329,-5.948781886
Industry2,Company22,2013,1,-5.584,1143.778,0.000863333,0.987461673,12.266,10.24095341,4604.572806,47155.21559,1.381705,65154.59715,0.111372382,0.110509049,7200.172553,-7206.744014,-6.300824123
Industry2,Company22,2013,2,-11.792,1887.844,0.000515625,0.973419563,28.256,10.24095341,12884.31583,131947.6782,1.381705,182312.7667,0.116722671,0.116207046,21186.02803,-21198.79345,-11.22910233
Industry2,Company22,2013,3,-30.554,2166.209,0.000321875,0.697248522,-2.104,10.24095341,23504.89437,240712.5282,1.381705,332593.7038,0.105345902,0.105024027,34930.33008,-34961.58133,-16.13952362
Industry2,Company22,2013,4,-13.353,2416.93,0.000601613,1.454056274,24.232,10.24095341,18277.44353,187178.4477,1.381705,258625.3971,0.110270824,0.109669211,28363.24338,-28378.05043,-11.74136215
Industry2,Company22,2014,1,-43.967,4500.41,0.000493443,2.220694115,0.301,10.24095341,25404.08759,260162.0775,1.381705,359467.2433,0.108789256,0.108295813,38928.79733,-38974.98502,-8.660318732
Industry2,Company22,2014,2,-28.753,5054.463,0.000330159,1.668775086,25.962,10.24095341,29684.35441,303996.0906,1.381705,420032.9184,0.092985226,0.092655067,38918.1781,-38948.59988,-7.705783953
Industry2,Company22,2014,3,-39.129,5437.533,0.000264063,1.435848558,25.843,10.24095341,30459.78638,311937.2533,1.381705,431005.2625,0.090995297,0.090731235,39105.63961,-39146.20446,-7.199258278
Industry2,Company22,2014,4,-74.838,5830.667,0.000225806,1.316602226,-6.862,10.24095341,28536.54767,292241.4553,1.381705,403791.48,0.100765441,0.100539635,40597.04796,-40673.20256,-6.97573752
Industry2,Company22,2015,1,-102.446,6120.03,0.000245902,1.50492541,-25.334,10.24095341,24873.60494,254729.4294,1.381705,351960.9262,0.10864803,0.108402129,38153.31366,-38257.26459,-6.251156381
Industry2,Company22,2015,2,-170.188,6468.185,0.000182813,1.18246507,-78.799,10.24095341,35633.31804,364919.15,1.381705,504210.6142,0.102358762,0.10217595,51518.1983,-51689.56877,-7.991355963
Industry2,Company22,2015,3,-183.662,7547.497,0.000426563,3.219479189,-73.296,10.24095341,33722.9754,345355.42,1.381705,477179.3106,0.105576931,0.105150369,50175.58058,-50362.46206,-6.672736943
Industry2,Company22,2015,4,-260.333,8067.939,0.001254839,10.12396216,-116.61,10.24095341,32995.42625,337904.6231,1.381705,466884.5072,0.104406962,0.103152123,48160.12812,-48430.58508,-6.002844727
Industry2,Company22,2016,1,-248.224,9191.702,0.002904918,26.70114089,-91.764,10.24095341,32477.00366,332595.4815,1.381705,459548.8397,0.122339524,0.119434606,54886.03457,-55160.95971,-6.001169284
Industry2,Company22,2016,2,-238.04,11868.952,0.00259375,30.78509425,-54.808,10.24095341,31421.1512,321782.5456,1.381705,444608.5522,0.121635704,0.119041954,52927.0707,-53195.89579,-4.481937057
Industry2,Company22,2016,3,85.622,12592.397,0.002982813,37.56075918,366.09,10.24095341,30188.72875,309161.3647,1.381705,427169.8034,0.125602629,0.122619816,52379.4827,-52331.42146,-4.155795077
Industry2,Company22,2016,4,-266.698,22664.076,0.004332787,98.19861126,60.241,10.24095341,39137.51509,400805.4687,1.381705,553794.9202,0.117818059,0.113485272,62847.56696,-63212.46357,-2.789103936
Industry2,Company22,2017,1,-257.549,25053.726,0.00606129,151.8579069,119.053,10.24095341,50841.5552,520665.9982,1.381705,719406.8131,0.123582513,0.117521222,84545.568,-84954.9749,-3.390911791
Industry2,Company22,2017,2,-240.916,26043.705,0.009080952,236.5016449,148.255,10.24095341,66144.79343,677385.748,1.381705,935947.2749,0.12424416,0.115163208,107786.6907,-108264.1084,-4.157016383
Industry2,Company22,2017,3,-535.48,28107.074,0.010539683,296.2396371,-134.856,10.24095341,65155.0697,667250.0334,1.381705,921942.7074,0.130653682,0.120113999,110738.2257,-111569.9454,-3.969461402
Industry2,Company22,2017,4,-598.141,28655.372,0.012266129,351.4904904,-128.535,10.24095341,60796.87995,622618.0152,1.381705,860274.4247,0.143720869,0.13145474,113087.1505,-114036.782,-3.979595238
Industry2,Company22,2018,1,-596.974,27271.429,0.015821311,431.4697726,-180.741,10.24095341,54458.7615,557709.6394,1.381705,770590.1973,0.113728947,0.097907635,75446.66387,-76475.10764,-2.80422077
Industry2,Company22,2018,2,-621.392,27910,0.018746875,523.2252813,-136.137,10.24095341,68589.8912,702425.8804,1.381705,970545.351,0.105589312,0.086842437,84284.5237,-85429.14098,-3.06087929
Industry2,Company22,2018,3,416.757,29262.713,0.020746032,607.0851729,919.582,10.24095341,55584.98506,569243.2424,1.381705,786526.2343,0.105024976,0.084278944,66287.60078,-66477.92895,-2.271762326
Industry2,Company22,2018,4,413.536,29739.614,0.023567213,700.8798211,910.273,10.24095341,67118.3924,687356.3297,1.381705,949723.6775,0.09373414,0.070166927,66639.19229,-66926.53611,-2.250417107
Industry2,Company23,2008,1,381,288869,0.021044262,6079.035005,3717,0.652660834,9332.240355,6090.787772,2.628351,16008.72813,0.123084297,0.102040035,1633.531179,-15557.152,-0.053855388
Industry2,Company23,2008,2,-8722,270450,0.016501563,4462.847578,-3110,0.652660834,10718.0947,6995.280627,2.628351,18386.05283,0.145528953,0.129027391,2372.304422,-8191.816777,-0.03028958
Industry2,Company23,2008,3,-149,246549,0.015203125,3748.315266,2747,0.652660834,17934.04878,11704.85123,2.628351,30764.45744,0.15479608,0.139592955,4294.501511,-11078.88957,-0.044935853
Industry2,Company23,2008,4,-4546,222947,0.003276271,730.4348322,-3290,0.652660834,15236.57472,9944.315561,2.628351,26137.15175,0.225276541,0.22200027,5802.454736,-10318.76766,-0.046283501
Industry2,Company23,2009,1,-2569,207270,0.002122951,440.0240164,-134,0.652660834,19203.64679,12533.46813,2.628351,32942.35348,0.224017954,0.221895003,7309.743639,-10559.29958,-0.05094466
Industry2,Company23,2009,2,-1385,204328,0.001712698,349.9522413,779,0.652660834,25417.2288,16588.82974,2.628351,43601.26725,0.204100104,0.202387405,8824.347342,-8550.770018,-0.041848254
Industry2,Company23,2009,3,1013,205896,0.0016,329.4336,3075,0.652660834,27390.19732,17876.50902,2.628351,46985.74036,0.198134871,0.196534871,9234.336418,-10962.89291,-0.053244808
Industry2,Company23,2009,4,1020,195006,0.000604839,117.9471774,2500,0.652660834,40191.65681,26231.52025,2.628351,68945.64248,0.172696146,0.172091307,11864.94574,-12959.61404,-0.066457514
Industry2,Company23,2010,1,2220,195485,0.001098361,214.7130328,3780,0.652660834,51817.71959,33819.39608,2.628351,88889.2435,0.169452825,0.168354465,14964.90101,-10000.48503,-0.051157301
Industry2,Company23,2010,2,3115,183156,0.001482813,271.5860063,4609,0.652660834,37472.33668,24456.7265,2.628351,64280.86156,0.20129188,0.199809068,12843.89903,-12333.63417,-0.067339504
Industry2,Company23,2010,3,1988,180330,0.001548438,279.2297344,3314,0.652660834,42909.29845,28005.21851,2.628351,73607.54407,0.192322421,0.190773984,14042.40443,-14412.20034,-0.079921257
Industry2,Company23,2010,4,1457,165793,0.001395161,231.3079758,3680,0.652660834,60829.7166,39701.17356,2.628351,104348.6192,0.151257157,0.149861996,15637.89237,-8934.549565,-0.053889788
Industry2,Company23,2011,1,2735,168266,0.001267742,213.3178645,4065,0.652660834,51056.93956,33322.86475,2.628351,87584.1849,0.132070257,0.130802515,11456.2317,-7313.063942,-0.043461329
Industry2,Company23,2011,2,2421,168844,0.000452381,76.38180952,3699,0.652660834,42908.63823,28004.78761,2.628351,73606.41151,0.131659458,0.131207077,9657.682132,-5324.565442,-0.031535414
Industry2,Company23,2011,3,1649,163817,0.00025,40.95425,2930,0.652660834,27181.96899,17740.60655,2.628351,46628.54097,0.14892742,0.14867742,6932.611192,-5877.6776,-0.035879534
Industry2,Company23,2011,4,1368,179248,0.000147541,26.44642623,2935,0.652660834,30483.44536,19895.35087,2.628351,52291.96536,0.138203763,0.138056222,7219.231173,-6756.401098,-0.037693035
Industry2,Company23,2012,1,1823,183108,0.000706452,129.3569419,3323,0.652660834,37123.18454,24228.84858,2.628351,63681.91839,0.133397871,0.13269142,8450.044156,-4466.614132,-0.024393331
Industry2,Company23,2012,2,1583,182389,0.000882812,161.0152891,3082,0.652660834,25134.13103,16404.06292,2.628351,43115.63518,0.13745969,0.136576878,5888.598843,-4309.442116,-0.023627752
Industry2,Company23,2012,3,1784,185860,0.001015873,188.8101587,3237,0.652660834,26222.84728,17114.62537,2.628351,44983.24272,0.132278797,0.131262924,5904.631957,-8145.105035,-0.043823873
Industry2,Company23,2012,4,609,191218,0.000896721,171.4692557,1485,0.652660834,39573.10729,25827.8172,2.628351,67884.56917,0.12732657,0.126429848,8582.635779,-7382.090547,-0.038605626
Industry2,Company23,2013,1,1774,194618,0.000863333,168.0202067,3257,0.652660834,42852.35972,27968.05683,2.628351,73509.87013,0.123133585,0.122270252,8988.07034,-9286.775907,-0.04771797
Industry2,Company23,2013,2,1438,197899,0.000515625,102.0416719,3096,0.652660834,49441.66186,32268.63626,2.628351,84813.30238,0.12576407,0.125248445,10622.73424,-9937.841807,-0.050216736
Industry2,Company23,2013,3,1702,202742,0.000321875,65.25758125,3535,0.652660834,54735.64662,35723.81277,2.628351,93894.71902,0.123593816,0.123271941,11574.58423,-9273.700687,-0.045741389
Industry2,Company23,2013,4,564,203905,0.000601613,122.671879,2335,0.652660834,51657.17928,33714.6177,2.628351,88613.84916,0.110234914,0.109633301,9715.028808,-9398.878853,-0.046094401
Industry2,Company23,2014,1,766,209022,0.000493443,103.1403639,2472,0.652660834,51520.43024,33625.36697,2.628351,88379.26689,0.114340715,0.113847273,10061.73849,-8219.996028,-0.039325985
Industry2,Company23,2014,2,1901,213032,0.000330159,70.3343746,3643,0.652660834,54767.61918,35744.68,2.628351,93949.56543,0.10730949,0.106979331,10050.66165,-7941.240612,-0.037277219
Industry2,Company23,2014,3,492,210598,0.000264063,55.61103438,2400,0.652660834,47399.0869,30935.52758,2.628351,81309.42485,0.103297992,0.10303393,8377.629578,-11772.00327,-0.055897982
Industry2,Company23,2014,4,-2827,210531,0.000225806,47.53925806,-760,0.652660834,52109.09829,34009.56754,2.628351,89389.08086,0.09976217,0.099536363,8897.464015,-8453.654341,-0.040153965
Industry2,Company23,2015,1,1243,214617,0.000245902,52.77467213,3159,0.652660834,56203.24968,36681.65981,2.628351,96412.27723,0.100273408,0.100027506,9643.879669,-5496.140744,-0.025609065
Industry2,Company23,2015,2,2648,218655,0.000182813,39.97286719,3648,0.652660834,49890.24817,32561.41097,2.628351,85582.8171,0.094876679,0.094693867,8104.167877,-4082.765957,-0.018672182
Industry2,Company23,2015,3,2640,222499,0.000426563,94.90972969,3740,0.652660834,42191.31146,27536.61652,2.628351,72375.89357,0.092002029,0.091575467,6627.856227,-7336.485066,-0.032973115
Industry2,Company23,2015,4,450,224925,0.001254839,282.2445968,4400,0.652660834,45311.44176,29573.00337,2.628351,77728.23297,0.09779943,0.096544591,7504.24047,-5361.436872,-0.023836554
Industry2,Company23,2016,1,2451,240703,0.002904918,699.2224852,3551,0.652660834,40169.27463,26216.91228,2.628351,68907.24761,0.106133746,0.103228828,7113.214387,-4607.238115,-0.019140759
Industry2,Company23,2016,2,2218,239678,0.00259375,621.6648125,3318,0.652660834,35912.63772,23438.77208,2.628351,61605.32005,0.103292412,0.100698662,6203.573302,-6063.858863,-0.025300023
Industry2,Company23,2016,3,762,234963,0.002982813,700.8505734,1962,0.652660834,36910.7355,24090.19141,2.628351,63317.47869,0.099717686,0.096734873,6125.00829,-6975.3738,-0.029687116
Industry2,Company23,2016,4,355,237951,0.004332787,1030.990972,5672,0.652660834,36758.22466,23990.65356,2.628351,63055.85827,0.104234414,0.099901627,6299.382828,-6284.034858,-0.026408945
Industry2,Company23,2017,1,1464,244094,0.00606129,1479.5246,2664,0.652660834,34645.32061,22611.64384,2.628351,59431.33671,0.111536122,0.105474832,6268.510258,-6524.751857,-0.026730488
Industry2,Company23,2017,2,1552,247469,0.009080952,2247.254205,2752,0.652660834,32314.94003,21090.69571,2.628351,55433.75115,0.114242475,0.105161522,5829.497652,-8845.058231,-0.035742086
Industry2,Company23,2017,3,998,251273,0.010539683,2648.337651,2298,0.652660834,37709.45724,24611.48581,2.628351,64687.62333,0.121762204,0.111222522,7194.720581,-9717.706791,-0.0386739
Industry2,Company23,2017,4,867,258496,0.012266129,3170.74529,5620,0.652660834,39196.16218,25581.7999,2.628351,67237.94934,0.122530668,0.110264539,7413.9615,-8259.66579,-0.03195278
Industry2,Company23,2018,1,1121,267230,0.015821311,4227.929066,2421,0.652660834,32512.2866,21219.49608,2.628351,55772.28375,0.108210154,0.092388842,5152.736724,-9685.560921,-0.036244287
Industry2,Company23,2018,2,586,258079,0.018746875,4838.174753,1986,0.652660834,34747.99278,22678.65394,2.628351,59607.46277,0.109899659,0.091152784,5433.386168,-8533.684639,-0.033066172
Industry2,Company23,2018,3,864,258966,0.020746032,5372.516857,2264,0.652660834,27982.60631,18263.15117,2.628351,48001.97164,0.104600249,0.083854218,4025.167782,-7920.689456,-0.030585828
Industry2,Company23,2018,4,632,256540,0.023567213,6045.932852,4840,0.652660834,21080.92079,13758.69134,2.628351,36162.67015,0.092886116,0.069318902,2506.756604,0,0
Industry2,Company24,2008,1,n/a,n/a,0.021044262,0.021044262,n/a,0.36616231,n/a,0.36616231,2.478327,0.907469939,n/a,n/a,0.907469939,n/a,n/a
Industry2,Company24,2008,2,n/a,n/a,0.016501563,0.016501563,n/a,0.36616231,n/a,0.36616231,2.478327,0.907469939,n/a,n/a,0.907469939,n/a,n/a
Industry2,Company24,2008,3,n/a,n/a,0.015203125,0.015203125,n/a,0.36616231,n/a,0.36616231,2.478327,0.907469939,n/a,n/a,0.907469939,n/a,n/a
Industry2,Company24,2008,4,n/a,n/a,0.003276271,0.003276271,n/a,0.36616231,n/a,0.36616231,2.478327,0.907469939,n/a,n/a,0.907469939,n/a,n/a
Industry2,Company24,2009,1,n/a,n/a,0.002122951,0.002122951,n/a,0.36616231,n/a,0.36616231,2.478327,0.907469939,n/a,n/a,0.907469939,n/a,n/a
Industry2,Company24,2009,2,n/a,n/a,0.001712698,0.001712698,n/a,0.36616231,n/a,0.36616231,2.478327,0.907469939,n/a,n/a,0.907469939,n/a,n/a
Industry2,Company24,2009,3,n/a,n/a,0.0016,0.0016,n/a,0.36616231,n/a,0.36616231,2.478327,0.907469939,n/a,n/a,0.907469939,n/a,n/a
Industry2,Company24,2009,4,1237,6073.3,0.000604839,3.673366935,n/a,0.36616231,2811.721489,1029.546435,2.478327,2551.552728,-0.008281874,-0.008886713,-22.67491652,-184.1071166,-0.030314181
Industry2,Company24,2010,1,120.2,6233.3,0.001098361,6.846411475,178.7,0.36616231,3334.995889,1221.149798,2.478327,3026.408517,0.099386713,0.098288352,297.4607052,-131.6296884,-0.021117175
Industry2,Company24,2010,2,173.4,6305.3,0.001482813,9.349577656,230.5,0.36616231,2378.507953,870.9199664,2.478327,2158.424467,0.138471674,0.136988862,295.6801108,-283.3317197,-0.044935486
Industry2,Company24,2010,3,118.8,6636.3,0.001548438,10.27589578,177.5,0.36616231,3339.220752,1222.696784,2.478327,3030.242453,0.130863444,0.129315007,391.8558239,-399.9197052,-0.060262451
Industry2,Company24,2010,4,126,6621.1,0.001395161,9.237502419,187.6,0.36616231,4360.397222,1596.613119,2.478327,3956.929402,0.131971715,0.130576553,516.6822028,-255.0366579,-0.038518775
Industry2,Company24,2011,1,199.1,7363,0.001267742,9.334383871,260.6,0.36616231,4219.7197,1545.102313,2.478327,3829.26878,0.117426283,0.116158541,444.802274,-275.375981,-0.03739997
Industry2,Company24,2011,2,220.2,7539,0.000452381,3.4105,284.5,0.36616231,4628.485933,1694.777101,2.478327,4200.211848,0.117628728,0.117176347,492.165481,-276.8179737,-0.036718129
Industry2,Company24,2011,3,158.5,7215.9,0.00025,1.803975,222,0.36616231,3523.469743,1290.16182,2.478327,3197.442874,0.135831468,0.135581468,433.5139987,-276.9487179,-0.038380343
Industry2,Company24,2011,4,101.8,7010.9,0.000147541,1.034395082,158.8,0.36616231,3343.764252,1224.360443,2.478327,3034.365543,0.124626388,0.124478847,377.7143228,-288.6581876,-0.041172772
Industry2,Company24,2012,1,186.8,7536,0.000706452,5.323819355,240.5,0.36616231,4195.570443,1536.259765,2.478327,3807.354055,0.124187053,0.123480601,470.1343683,-181.5886124,-0.024096153
Industry2,Company24,2012,2,190,7503.6,0.000882812,6.624271875,246.6,0.36616231,3195.192651,1169.959122,2.478327,2899.541281,0.126752495,0.125869683,364.9643405,-185.6534717,-0.02474192
Industry2,Company24,2012,3,169.6,7462.3,0.001015873,7.580749206,232.9,0.36616231,3153.147229,1154.563673,2.478327,2861.386324,0.122520865,0.121504992,347.6727225,-342.3913777,-0.045882821
Industry2,Company24,2012,4,158.8,8194.1,0.000896721,7.347824098,224.7,0.36616231,4401.51744,1611.669793,2.478327,3994.244764,0.124535502,0.123638781,493.8435536,-331.7953649,-0.040491984
Industry2,Company24,2013,1,174.2,8824.2,0.000863333,7.618226,240.6,0.36616231,4653.137507,1703.803578,2.478327,4222.58241,0.118889956,0.118026622,498.3771389,-378.3165022,-0.042872612
Industry2,Company24,2013,2,201.2,8166.8,0.000515625,4.21100625,270.2,0.36616231,5212.191799,1908.508189,2.478327,4729.907375,0.122147076,0.121631451,575.3054959,-436.8320576,-0.053488766
Industry2,Company24,2013,3,193,8464.2,0.000321875,2.724414375,265.9,0.36616231,6078.152516,2225.590366,2.478327,5515.740694,0.11401606,0.113694185,627.1076432,-510.6278414,-0.060327951
Industry2,Company24,2013,4,168.2,8330.9,0.000601613,5.011976935,245.4,0.36616231,6561.433085,2402.549495,2.478327,5954.303283,0.113766131,0.113164519,673.8158645,-537.6905677,-0.064541714
Industry2,Company24,2014,1,215.3,8998.2,0.000493443,4.44009541,289.8,0.36616231,6971.54736,2552.717885,2.478327,6326.469659,0.118813851,0.118320408,748.5504723,-515.9685771,-0.05734131
Industry2,Company24,2014,2,232.8,8961.8,0.000330159,2.958816508,311,0.36616231,7362.542175,2695.88545,2.478327,6681.2857,0.111956842,0.111626683,745.8097606,-532.0310302,-0.059366537
Industry2,Company24,2014,3,224.5,8691.2,0.000264063,2.29502,304.4,0.36616231,7548.078658,2763.821917,2.478327,6849.654481,0.110377063,0.110113001,754.2360102,-662.1876513,-0.076190589
Industry2,Company24,2014,4,256.6,9113.1,0.000225806,2.057796774,334.9,0.36616231,8323.296289,3047.677396,2.478327,7553.141177,0.121596483,0.121370677,916.7298545,-818.4983779,-0.089815582
Industry2,Company24,2015,1,260.7,9618.4,0.000245902,2.365180328,345.2,0.36616231,9840.656038,3603.277346,2.478327,8930.099536,0.120830582,0.12058468,1076.833198,-783.8387126,-0.08149367
Industry2,Company24,2015,2,285.5,9825.4,0.000182813,1.796205938,370.4,0.36616231,10021.99486,3669.676789,2.478327,9094.659068,0.117564069,0.117381256,1067.542507,-649.4629141,-0.066100404
Industry2,Company24,2015,3,302.6,9638.7,0.000426563,4.111507969,390.6,0.36616231,9164.477012,3355.686073,2.478327,8316.487397,0.114411152,0.11398459,947.9514061,-655.3182195,-0.067988237
Industry2,Company24,2015,4,338,9405.8,0.001254839,11.80276194,428.4,0.36616231,9994.939283,3659.770056,2.478327,9070.106943,0.109469159,0.10821432,981.5154576,-531.7488112,-0.05653414
Industry2,Company24,2016,1,373.5,9959.5,0.002904918,28.93153115,463.7,0.36616231,8715.413013,3191.255761,2.478327,7908.975317,0.113705274,0.110800356,876.3172801,-428.0621384,-0.042980284
Industry2,Company24,2016,2,372.8,10140.5,0.00259375,26.30192188,467.3,0.36616231,8052.831378,2948.643339,2.478327,7307.702401,0.108586054,0.105992304,774.5602166,-568.481765,-0.056060526
Industry2,Company24,2016,3,345.1,10277.4,0.002982813,30.65555719,443.8,0.36616231,9283.949758,3399.432489,2.478327,8424.905323,0.107782353,0.104799541,882.9262078,-526.7871691,-0.051256852
Industry2,Company24,2016,4,335.8,9900.6,0.004332787,42.89718984,430.6,0.36616231,9996.966584,3660.512377,2.478327,9071.946658,0.094687152,0.090354365,819.6899793,-537.6433403,-0.054304117
Industry2,Company24,2017,1,416.7,10600.5,0.00606129,64.25270806,513.6,0.36616231,10622.36893,3889.511144,2.478327,9639.480485,0.09839932,0.092338029,890.0906323,-570.7420533,-0.05384105
Industry2,Company24,2017,2,409.1,11237.2,0.009080952,102.0444781,513.7,0.36616231,10561.10229,3867.07761,2.478327,9583.882852,0.100671969,0.091591017,877.7975752,-865.192479,-0.0769936
Industry2,Company24,2017,3,385.2,11712,0.010539683,123.4407619,496.9,0.36616231,12707.32894,4652.944917,2.478327,11531.51902,0.108267633,0.09772795,1126.951717,-845.6313336,-0.072202129
Industry2,Company24,2017,4,397.3,11945.9,0.012266129,146.5299508,511.8,0.36616231,12569.51915,4602.484167,2.478327,11406.46078,0.108387214,0.096121085,1096.401383,-762.5088698,-0.063830174
Industry2,Company24,2018,1,462.9,12681.2,0.015821311,200.6332151,583.1,0.36616231,13370.14724,4895.643999,2.478327,12133.00671,0.100283117,0.084461806,1024.775655,-789.862358,-0.062286089
Industry2,Company24,2018,2,468.2,12282.4,0.018746875,230.2566175,590,0.36616231,13129.39001,4807.487776,2.478327,11914.52676,0.105011799,0.086264924,1027.805741,-617.4013159,-0.050267156
Industry2,Company24,2018,3,363.3,12009.4,0.020746032,249.1473937,483.1,0.36616231,10428.61166,3818.564535,2.478327,9463.651589,0.098047475,0.077301443,731.5539222,-524.8526101,-0.043703483
Industry2,Company24,2018,4,359.7,11600.7,0.023567213,273.3961692,482.3,0.36616231,8521.360853,3120.201174,2.478327,7732.878815,0.102600708,0.079033495,611.1564409,0,0